54,10,47,14,21,10,2147483647,19,22,36,28,26,14,2147483647,18,28,14,2147483647,9,2147483647,37,31,12,23,21,24,19,15,20,22,16,2147483647,29,7,12,15,25,32,2147483647,15,18,34,2147483647,25,24,37,1,23,13,23,38,22,13,28,0,14,18,26,18,24,29,2147483647,8,8,14,14,15,26,2147483647,2147483647,21,2147483647,16,21,31,2147483647,14,13,2147483647,11,26,14,21,34,32,25,32,37,18,2147483647,26,2147483647,19,17,16,2147483647,2147483647,2147483647,2147483647,16,
50,8,43,10,19,6,2147483647,17,18,32,27,19,10,2147483647,17,17,12,2147483647,8,2147483647,30,27,8,19,7,20,26,11,13,8,5,2147483647,22,20,11,22,21,28,2147483647,11,14,32,2147483647,21,13,26,14,21,12,20,34,20,12,27,13,0,7,24,4,30,27,2147483647,21,21,12,12,14,25,2147483647,2147483647,27,2147483647,5,17,27,2147483647,0,26,2147483647,9,24,12,14,30,31,24,28,33,14,2147483647,19,2147483647,17,6,2,2147483647,2147483647,2147483647,2147483647,9,
60,16,53,20,27,16,2147483647,17,28,25,34,32,20,2147483647,24,10,20,2147483647,15,2147483647,43,37,18,12,27,30,25,21,26,28,22,2147483647,35,13,18,21,31,21,2147483647,21,24,40,2147483647,31,6,19,7,29,19,28,44,28,19,34,6,20,0,32,24,30,35,2147483647,14,14,20,20,21,32,2147483647,2147483647,27,2147483647,22,27,37,2147483647,20,19,2147483647,17,24,20,27,40,38,31,38,43,22,2147483647,32,2147483647,25,23,22,2147483647,2147483647,2147483647,2147483647,22,
57,15,50,17,26,13,2147483647,24,25,39,28,26,17,2147483647,18,24,19,2147483647,15,2147483647,37,34,15,26,14,27,8,18,20,15,12,2147483647,29,27,18,29,28,35,2147483647,18,21,39,2147483647,28,20,33,21,28,13,27,41,27,19,28,20,20,14,0,24,13,34,2147483647,28,28,19,19,21,15,2147483647,2147483647,10,2147483647,12,24,34,2147483647,7,33,2147483647,16,31,19,21,37,32,25,35,40,21,2147483647,26,2147483647,24,13,9,2147483647,2147483647,2147483647,2147483647,16,
49,21,42,9,20,5,2147483647,22,17,35,26,32,9,2147483647,17,30,25,2147483647,21,2147483647,43,26,7,22,20,19,33,10,26,18,18,2147483647,35,21,11,35,20,31,2147483647,10,13,45,2147483647,20,26,39,27,21,12,19,33,33,12,27,26,13,20,25,0,29,40,2147483647,34,34,25,25,14,31,2147483647,2147483647,26,2147483647,18,16,26,2147483647,13,39,2147483647,22,29,25,27,29,30,24,27,32,13,2147483647,32,2147483647,30,19,15,2147483647,2147483647,2147483647,2147483647,22,
46,15,39,17,17,13,2147483647,18,25,29,15,26,17,2147483647,5,24,19,2147483647,11,2147483647,37,34,15,16,14,27,30,18,20,15,12,2147483647,29,18,5,29,15,25,2147483647,11,10,39,2147483647,17,20,33,21,18,0,16,30,27,6,15,20,7,14,22,11,0,34,2147483647,28,28,19,19,8,2,2147483647,2147483647,27,2147483647,12,24,21,2147483647,7,33,2147483647,16,25,19,21,26,19,12,24,40,10,2147483647,26,2147483647,24,13,9,2147483647,2147483647,2147483647,2147483647,16,
62,22,55,22,33,18,2147483647,31,30,46,39,33,22,2147483647,30,31,26,2147483647,22,2147483647,44,39,20,33,21,32,40,23,27,22,19,2147483647,36,6,24,36,33,42,2147483647,23,26,5,2147483647,33,27,40,28,34,25,32,46,34,25,40,27,26,21,38,13,42,0,2147483647,35,35,26,26,27,39,2147483647,2147483647,39,2147483647,19,29,6,2147483647,14,40,2147483647,23,38,26,28,42,43,37,40,45,26,2147483647,33,2147483647,31,20,16,2147483647,2147483647,2147483647,2147483647,23,
47,19,40,7,18,3,2147483647,2,15,33,9,18,7,2147483647,15,28,23,2147483647,19,2147483647,29,24,5,20,18,17,11,8,12,16,16,2147483647,21,11,9,7,9,29,2147483647,8,11,34,2147483647,18,24,37,25,19,10,17,31,22,10,9,24,11,18,23,12,16,29,0,0,18,14,14,12,10,2147483647,2147483647,13,2147483647,16,14,15,2147483647,11,23,2147483647,20,9,23,13,27,13,6,25,30,11,2147483647,18,0,2,17,13,2147483647,2147483647,2147483647,2147483647,8,
62,21,55,23,32,19,2147483647,19,22,44,31,18,23,2147483647,21,30,25,2147483647,21,2147483647,29,31,21,31,20,33,11,24,12,21,18,2147483647,21,28,20,7,31,40,2147483647,8,26,34,2147483647,33,26,39,27,23,16,32,46,22,21,31,26,13,20,37,17,16,29,2147483647,0,34,14,14,23,18,2147483647,2147483647,13,2147483647,18,30,35,2147483647,13,39,2147483647,22,25,25,13,42,35,28,40,37,26,2147483647,18,2147483647,19,19,15,2147483647,2147483647,2147483647,2147483647,8,
46,18,39,6,17,2,2147483647,19,14,32,23,29,6,2147483647,14,27,22,2147483647,18,2147483647,40,23,4,19,17,16,30,7,23,15,15,2147483647,32,18,8,32,17,28,2147483647,7,10,42,2147483647,17,23,36,24,18,9,16,30,30,9,24,23,10,17,22,14,26,37,2147483647,31,0,22,22,11,28,2147483647,2147483647,23,2147483647,15,13,23,2147483647,10,5,2147483647,19,26,22,24,26,27,21,24,29,10,2147483647,29,2147483647,27,16,12,2147483647,2147483647,2147483647,2147483647,19,
50,16,43,10,21,6,2147483647,5,18,30,22,27,10,2147483647,12,24,14,2147483647,16,2147483647,38,27,8,17,15,20,14,11,21,16,13,2147483647,30,14,6,10,21,26,2147483647,11,14,20,2147483647,21,20,33,16,9,7,20,34,8,7,22,15,8,14,26,12,19,15,2147483647,23,21,0,0,9,13,2147483647,2147483647,16,2147483647,13,17,21,2147483647,8,26,2147483647,17,12,20,22,30,26,19,28,33,14,2147483647,27,2147483647,5,14,10,2147483647,2147483647,2147483647,2147483647,17,
51,16,44,11,21,7,2147483647,6,19,30,22,27,11,2147483647,12,25,14,2147483647,16,2147483647,38,28,9,17,15,21,14,12,21,16,13,2147483647,30,15,6,10,22,26,2147483647,11,15,20,2147483647,22,21,34,17,10,7,21,35,8,7,22,16,8,15,26,12,19,15,2147483647,24,22,1,0,9,14,2147483647,2147483647,16,2147483647,13,18,21,2147483647,8,27,2147483647,17,13,20,22,31,26,19,29,34,15,2147483647,27,2147483647,6,14,10,2147483647,2147483647,2147483647,2147483647,17,
55,13,48,15,24,11,2147483647,13,23,21,32,24,15,2147483647,22,22,17,2147483647,13,2147483647,35,32,13,8,12,25,31,16,18,13,10,2147483647,27,22,16,27,26,17,2147483647,9,19,37,2147483647,26,18,31,19,26,17,25,39,25,4,32,18,5,12,29,9,35,32,2147483647,26,26,17,17,0,30,2147483647,2147483647,32,2147483647,10,22,32,2147483647,5,31,2147483647,14,20,17,19,35,36,29,33,38,19,2147483647,24,2147483647,22,11,7,2147483647,2147483647,2147483647,2147483647,14,
44,22,37,22,15,18,2147483647,17,30,36,28,28,22,2147483647,18,31,26,2147483647,9,2147483647,44,39,20,23,21,32,28,23,22,22,19,2147483647,36,16,12,34,22,32,2147483647,18,8,44,2147483647,15,27,40,23,16,13,14,28,32,13,28,22,14,21,20,18,33,39,2147483647,30,30,24,24,15,0,2147483647,2147483647,30,2147483647,19,29,28,2147483647,14,35,2147483647,23,24,26,28,24,32,25,22,45,8,2147483647,33,2147483647,29,20,16,2147483647,2147483647,2147483647,2147483647,23,
58,28,51,18,8,14,2147483647,13,26,21,35,21,18,2147483647,26,37,31,2147483647,28,2147483647,50,35,16,8,27,28,21,19,15,27,25,2147483647,42,22,20,27,15,17,2147483647,19,22,37,2147483647,29,33,46,33,26,21,28,42,25,21,36,32,22,27,13,26,26,32,2147483647,40,29,17,17,23,28,0,2147483647,23,2147483647,25,25,21,2147483647,20,34,2147483647,29,20,32,34,38,39,33,36,41,22,2147483647,39,2147483647,22,26,22,2147483647,2147483647,8,2147483647,29,
63,24,56,23,34,19,2147483647,18,31,47,40,40,23,2147483647,31,32,28,2147483647,24,2147483647,51,40,9,34,28,21,42,24,34,29,21,2147483647,43,17,25,38,22,43,2147483647,24,27,48,2147483647,34,28,41,24,17,26,15,47,36,24,41,23,25,22,39,29,31,43,2147483647,31,31,28,28,28,33,2147483647,0,28,2147483647,26,18,28,2147483647,21,36,2147483647,25,25,28,35,43,44,38,41,46,9,2147483647,40,2147483647,33,22,23,2147483647,2147483647,2147483647,2147483647,30,
49,18,42,20,20,16,2147483647,21,28,32,18,29,20,2147483647,8,27,22,2147483647,14,2147483647,40,37,18,19,17,30,33,21,23,18,15,2147483647,32,21,8,32,18,28,2147483647,14,13,42,2147483647,20,23,36,24,21,3,19,33,30,9,18,23,10,17,25,14,3,37,2147483647,31,31,22,22,11,5,2147483647,2147483647,0,2147483647,15,27,24,2147483647,10,36,2147483647,19,28,22,24,29,22,15,27,43,13,2147483647,29,2147483647,27,16,12,2147483647,2147483647,2147483647,2147483647,19,
45,3,38,5,14,1,2147483647,12,13,30,22,19,5,2147483647,12,17,7,2147483647,3,2147483647,30,22,3,17,7,15,21,6,13,8,0,2147483647,22,17,6,17,16,26,2147483647,6,9,27,2147483647,16,13,26,14,16,7,15,29,15,7,22,13,8,7,19,12,25,22,2147483647,21,21,7,7,9,20,2147483647,2147483647,22,0,5,12,22,2147483647,0,26,2147483647,4,19,7,14,25,26,19,23,28,9,2147483647,19,2147483647,12,1,2,2147483647,2147483647,2147483647,2147483647,9,
45,3,38,5,14,1,2147483647,12,13,27,22,14,5,2147483647,12,12,7,2147483647,3,2147483647,25,22,3,14,7,15,21,6,8,8,0,2147483647,17,15,6,17,16,23,2147483647,6,9,27,2147483647,16,8,21,9,16,7,15,29,15,7,22,8,8,2,19,12,25,22,2147483647,16,16,7,7,9,20,2147483647,2147483647,22,2147483647,0,12,22,2147483647,0,21,2147483647,4,19,7,9,25,26,19,23,28,9,2147483647,14,2147483647,12,1,2,2147483647,2147483647,2147483647,2147483647,4,
48,6,41,8,17,4,2147483647,15,16,33,25,22,8,2147483647,15,20,10,2147483647,6,2147483647,33,25,6,20,10,3,24,9,16,11,3,2147483647,25,20,9,20,4,29,2147483647,9,12,30,2147483647,19,16,29,17,19,10,18,32,18,6,25,16,7,10,22,11,13,25,2147483647,24,24,10,10,12,15,2147483647,2147483647,10,2147483647,8,0,10,2147483647,3,29,2147483647,7,22,10,17,28,29,22,26,31,12,2147483647,22,2147483647,15,4,5,2147483647,2147483647,2147483647,2147483647,12,
56,28,49,16,27,12,2147483647,29,24,42,33,39,16,2147483647,24,37,32,2147483647,28,2147483647,50,33,14,29,27,26,40,17,33,25,25,2147483647,42,28,18,42,27,38,2147483647,17,20,52,2147483647,27,33,46,34,28,19,26,40,40,19,34,33,20,27,32,7,36,47,2147483647,41,41,32,32,21,38,2147483647,2147483647,33,2147483647,25,23,0,2147483647,20,46,2147483647,29,36,32,34,36,37,31,34,39,20,2147483647,39,2147483647,37,26,22,2147483647,2147483647,2147483647,2147483647,29,
63,19,56,23,30,19,2147483647,28,31,45,37,35,23,2147483647,27,37,23,2147483647,18,2147483647,46,40,21,32,30,33,28,24,29,31,25,2147483647,38,16,21,24,34,41,2147483647,24,27,43,2147483647,34,33,46,10,32,22,32,47,31,22,37,9,23,27,35,27,33,38,2147483647,17,17,23,23,24,35,2147483647,2147483647,30,2147483647,25,30,40,0,23,22,2147483647,20,35,23,30,43,41,34,41,46,27,2147483647,35,2147483647,28,26,25,2147483647,2147483647,2147483647,2147483647,25,
50,8,43,10,19,6,2147483647,17,18,32,27,19,10,2147483647,17,17,12,2147483647,8,2147483647,30,27,8,19,7,20,26,11,13,8,5,2147483647,22,20,11,22,21,28,2147483647,11,14,32,2147483647,21,13,26,14,21,12,20,34,20,12,27,13,13,7,24,17,30,27,2147483647,21,21,12,12,14,25,2147483647,2147483647,27,2147483647,5,17,27,2147483647,0,26,2147483647,9,24,12,14,30,31,24,28,33,14,2147483647,19,2147483647,17,6,2,2147483647,2147483647,2147483647,2147483647,9,
46,18,39,19,17,16,2147483647,19,27,32,24,29,6,2147483647,14,27,22,2147483647,18,2147483647,40,36,18,19,17,30,30,7,23,15,15,2147483647,32,18,8,32,24,28,2147483647,7,10,42,2147483647,17,23,36,24,18,9,16,30,30,9,24,23,10,17,22,14,35,37,2147483647,31,31,22,22,11,35,2147483647,2147483647,32,2147483647,15,27,30,2147483647,10,0,2147483647,19,26,22,24,26,28,21,24,42,10,2147483647,29,2147483647,27,16,12,2147483647,2147483647,2147483647,2147483647,19,
51,22,44,4,21,7,2147483647,6,12,37,3,33,11,2147483647,19,31,14,2147483647,22,2147483647,5,21,9,24,21,21,28,12,27,20,19,2147483647,36,15,13,36,3,33,2147483647,9,15,46,2147483647,22,27,40,28,23,14,21,35,34,14,3,27,14,21,26,6,18,41,2147483647,35,22,26,26,16,20,2147483647,2147483647,15,2147483647,19,18,9,2147483647,14,27,0,23,13,26,28,31,7,0,29,27,15,2147483647,33,2147483647,31,20,16,2147483647,2147483647,2147483647,2147483647,23,
50,8,43,10,10,6,2147483647,15,18,32,27,19,10,2147483647,17,17,3,2147483647,8,2147483647,30,27,8,19,12,20,23,11,13,13,5,2147483647,22,14,11,22,17,28,2147483647,11,14,32,2147483647,21,13,26,14,21,12,12,34,20,12,27,13,13,7,15,17,28,27,2147483647,21,21,12,12,14,25,2147483647,2147483647,25,2147483647,5,17,23,2147483647,5,26,2147483647,0,22,3,14,30,31,24,28,33,14,2147483647,19,2147483647,17,6,7,2147483647,2147483647,2147483647,2147483647,9,
55,27,48,15,26,11,2147483647,28,23,41,32,38,15,2147483647,23,36,31,2147483647,27,2147483647,49,32,13,28,26,25,39,16,32,24,24,2147483647,41,27,17,41,26,37,2147483647,16,19,51,2147483647,26,32,45,33,27,18,25,39,39,18,33,32,19,26,31,23,35,46,2147483647,40,9,31,31,20,37,2147483647,2147483647,32,2147483647,24,22,32,2147483647,19,14,2147483647,28,0,31,33,35,36,30,33,38,19,2147483647,38,2147483647,36,25,21,2147483647,2147483647,2147483647,2147483647,28,
47,5,40,7,16,3,2147483647,12,15,29,24,16,7,2147483647,14,14,9,2147483647,5,2147483647,27,24,5,16,9,17,23,8,10,10,2,2147483647,19,11,8,19,18,25,2147483647,8,11,29,2147483647,18,10,23,11,18,9,9,31,17,9,24,10,10,4,21,14,27,24,2147483647,18,18,9,9,11,22,2147483647,2147483647,24,2147483647,2,14,24,2147483647,2,23,2147483647,6,19,0,11,27,28,21,25,30,11,2147483647,16,2147483647,14,3,4,2147483647,2147483647,2147483647,2147483647,6,
63,21,56,23,32,19,2147483647,30,9,48,18,37,23,2147483647,30,35,25,2147483647,21,2147483647,16,18,21,35,25,33,25,24,31,26,18,2147483647,8,35,24,35,34,44,2147483647,20,27,45,2147483647,34,31,44,32,34,25,33,47,33,25,40,31,25,25,37,29,30,40,2147483647,39,21,25,25,27,31,2147483647,2147483647,27,2147483647,23,30,40,2147483647,18,26,2147483647,22,12,25,0,43,22,37,41,24,27,2147483647,5,2147483647,30,19,20,2147483647,2147483647,2147483647,2147483647,27,
20,9,13,11,13,7,2147483647,6,19,33,28,20,11,2147483647,18,18,6,2147483647,9,2147483647,31,28,9,20,8,21,26,12,14,9,6,2147483647,23,15,12,23,20,29,2147483647,12,15,33,2147483647,22,14,27,15,22,13,21,4,21,13,28,14,14,8,18,18,31,28,2147483647,22,22,13,13,15,14,2147483647,2147483647,28,2147483647,6,18,26,2147483647,1,27,2147483647,10,13,13,15,0,32,25,29,34,15,2147483647,20,2147483647,6,7,3,2147483647,2147483647,2147483647,2147483647,10,
57,17,50,19,28,15,2147483647,23,27,31,23,28,19,2147483647,13,26,21,2147483647,17,2147483647,39,36,17,18,16,29,35,20,22,17,14,2147483647,31,29,7,31,23,27,2147483647,13,21,41,2147483647,28,22,35,23,29,8,27,41,29,8,23,22,9,16,33,13,11,36,2147483647,30,30,21,21,10,13,2147483647,2147483647,8,2147483647,14,26,29,2147483647,9,35,2147483647,18,30,21,23,37,0,20,35,42,21,2147483647,28,2147483647,26,15,11,2147483647,2147483647,2147483647,2147483647,18,
51,23,44,11,22,7,2147483647,6,19,37,3,34,11,2147483647,19,32,27,2147483647,23,2147483647,45,28,9,24,22,21,35,12,28,20,20,2147483647,37,15,13,37,3,33,2147483647,12,15,47,2147483647,22,28,41,29,23,14,21,35,35,14,3,28,15,22,27,6,18,42,2147483647,36,22,27,27,16,20,2147483647,2147483647,15,2147483647,20,18,9,2147483647,15,27,2147483647,24,13,27,29,31,7,0,29,34,15,2147483647,34,2147483647,32,21,17,2147483647,2147483647,2147483647,2147483647,24,
72,33,65,32,13,28,2147483647,27,40,52,44,26,32,2147483647,34,42,6,2147483647,33,2147483647,55,49,30,39,32,42,26,33,20,33,30,2147483647,47,36,28,32,20,48,2147483647,33,36,42,2147483647,43,38,51,38,31,29,42,56,30,29,44,37,30,32,18,33,31,37,2147483647,45,43,22,22,31,33,2147483647,2147483647,28,2147483647,30,39,26,2147483647,25,48,2147483647,34,34,37,39,52,48,41,0,55,36,2147483647,44,2147483647,27,31,27,2147483647,2147483647,2147483647,2147483647,34,
51,29,44,29,22,25,2147483647,24,37,43,35,35,29,2147483647,25,38,33,2147483647,16,2147483647,51,46,27,30,28,39,35,30,29,29,26,2147483647,43,23,19,41,29,39,2147483647,25,15,51,2147483647,22,34,47,30,23,20,21,35,39,20,35,29,21,28,27,25,40,46,2147483647,37,37,31,31,22,7,2147483647,2147483647,37,2147483647,26,36,35,2147483647,21,42,2147483647,30,31,33,35,31,39,32,29,0,15,2147483647,40,2147483647,36,27,23,2147483647,2147483647,2147483647,2147483647,30,
54,24,47,14,25,10,2147483647,9,22,38,31,35,14,2147483647,22,23,28,2147483647,23,2147483647,46,31,12,25,23,24,33,15,29,23,21,2147483647,38,8,16,29,25,34,2147483647,15,18,48,2147483647,25,19,32,15,8,17,6,38,36,17,32,14,18,13,30,22,34,43,2147483647,22,22,28,28,19,36,2147483647,2147483647,31,2147483647,21,21,31,2147483647,16,27,2147483647,25,16,28,30,34,35,29,32,37,0,2147483647,35,2147483647,33,22,18,2147483647,2147483647,2147483647,2147483647,25,
55,15,48,15,26,11,2147483647,10,23,24,27,31,15,2147483647,17,9,19,2147483647,14,2147483647,42,32,13,11,20,25,19,16,25,21,18,2147483647,34,12,11,15,26,20,2147483647,16,19,25,2147483647,26,5,18,6,14,12,25,39,13,12,27,5,13,19,31,17,24,20,2147483647,13,13,5,5,14,18,2147483647,2147483647,21,2147483647,18,22,26,2147483647,13,18,2147483647,16,17,19,26,35,31,24,33,38,19,0,31,2147483647,10,19,15,2147483647,2147483647,2147483647,2147483647,21,
58,16,51,18,27,14,2147483647,25,4,43,13,32,18,2147483647,25,30,20,2147483647,16,2147483647,11,13,16,30,20,28,20,19,26,21,13,2147483647,3,30,19,30,29,39,2147483647,15,22,40,2147483647,29,26,39,27,29,20,28,42,28,20,35,26,20,20,32,24,25,35,2147483647,34,16,20,20,22,26,2147483647,2147483647,22,2147483647,18,25,35,2147483647,13,21,2147483647,17,7,20,27,38,17,32,36,19,22,2147483647,0,2147483647,25,14,15,2147483647,2147483647,2147483647,2147483647,22,
62,21,55,23,32,19,2147483647,19,22,44,31,18,23,2147483647,21,30,25,2147483647,21,2147483647,29,31,21,31,20,33,11,24,12,21,18,2147483647,21,28,20,7,31,40,2147483647,8,26,34,2147483647,33,26,39,27,23,16,32,46,22,21,31,26,13,20,37,17,16,29,2147483647,0,34,14,14,23,18,2147483647,2147483647,13,2147483647,18,30,35,2147483647,13,39,2147483647,22,25,25,13,42,35,28,40,37,26,2147483647,18,0,19,19,15,2147483647,2147483647,2147483647,2147483647,8,
45,17,38,5,16,1,2147483647,0,13,31,22,28,5,2147483647,13,26,21,2147483647,17,2147483647,39,22,3,18,16,15,29,6,22,14,14,2147483647,31,9,7,31,16,27,2147483647,6,9,41,2147483647,16,22,35,23,17,8,15,29,29,8,23,22,9,16,21,13,25,36,2147483647,30,16,21,21,10,8,2147483647,2147483647,22,2147483647,14,12,22,2147483647,9,21,2147483647,18,7,21,23,25,26,20,23,28,9,2147483647,28,2147483647,0,15,11,2147483647,2147483647,2147483647,2147483647,18,
44,16,37,4,15,0,2147483647,17,12,30,21,27,4,2147483647,12,25,20,2147483647,16,2147483647,38,21,2,17,15,14,28,5,21,13,13,2147483647,30,16,6,30,15,26,2147483647,5,8,40,2147483647,15,21,34,22,16,7,14,28,28,7,22,21,8,15,20,12,24,35,2147483647,29,29,20,20,9,26,2147483647,2147483647,21,2147483647,13,11,21,2147483647,8,34,2147483647,17,24,20,22,24,25,19,22,27,8,2147483647,27,2147483647,25,0,10,2147483647,2147483647,2147483647,2147483647,17,
48,6,41,8,17,4,2147483647,15,16,30,25,17,8,2147483647,15,15,10,2147483647,6,2147483647,28,25,6,17,10,18,24,9,11,11,3,2147483647,20,18,9,20,19,26,2147483647,9,12,30,2147483647,19,11,24,12,19,10,18,32,18,10,25,11,11,5,22,15,28,25,2147483647,19,19,10,10,12,23,2147483647,2147483647,25,2147483647,3,15,25,2147483647,3,24,2147483647,7,22,10,12,28,29,22,26,31,12,2147483647,17,2147483647,15,4,0,2147483647,2147483647,2147483647,2147483647,7,
70,32,63,30,24,26,2147483647,25,38,37,31,37,30,2147483647,21,39,36,8,32,2147483647,54,47,28,24,32,40,37,31,31,33,29,2147483647,46,24,23,43,31,33,2147483647,29,34,53,2147483647,41,35,13,31,24,16,22,54,41,24,31,30,25,29,29,29,42,48,2147483647,38,38,33,33,26,44,16,2147483647,39,2147483647,29,37,37,2147483647,25,43,2147483647,33,32,36,38,50,35,28,48,53,16,2147483647,43,2147483647,38,30,26,0,2147483647,24,2147483647,33,
64,23,57,24,34,20,2147483647,19,11,44,20,8,24,2147483647,26,37,27,2147483647,23,2147483647,18,20,15,31,27,27,27,25,12,28,20,2147483647,10,28,20,24,28,40,2147483647,22,28,34,2147483647,35,33,46,30,23,21,34,48,22,21,36,29,22,27,39,16,32,29,2147483647,37,23,14,14,23,27,2147483647,2147483647,29,2147483647,25,24,9,2147483647,20,28,2147483647,24,14,27,2,44,24,33,42,26,28,2147483647,7,2147483647,19,21,22,2147483647,0,2147483647,2147483647,29,
50,20,43,10,0,6,2147483647,5,18,13,27,13,10,2147483647,18,29,23,2147483647,20,2147483647,42,27,8,0,19,20,13,11,7,19,17,2147483647,34,14,12,19,7,9,2147483647,11,14,29,2147483647,21,25,38,25,18,13,20,34,17,13,28,24,14,19,5,18,18,24,2147483647,32,21,9,9,15,20,2147483647,2147483647,15,2147483647,17,17,13,2147483647,12,26,2147483647,21,12,24,26,30,31,25,28,33,14,2147483647,31,2147483647,14,18,14,2147483647,2147483647,0,2147483647,21,
50,22,43,10,21,6,2147483647,5,18,36,27,33,10,2147483647,18,31,26,2147483647,22,2147483647,44,27,8,23,21,20,34,11,27,19,19,2147483647,36,14,12,36,21,32,2147483647,11,14,46,2147483647,21,27,40,28,22,13,20,34,34,13,28,27,14,21,26,18,30,41,2147483647,35,21,26,26,15,32,2147483647,2147483647,27,2147483647,19,17,27,2147483647,14,26,2147483647,23,12,26,28,30,31,25,28,33,14,2147483647,33,2147483647,31,20,16,2147483647,2147483647,2147483647,0,23,
56,22,49,16,27,12,2147483647,11,14,36,23,10,16,2147483647,18,30,20,2147483647,22,2147483647,21,23,14,23,21,26,20,17,4,22,19,2147483647,13,20,12,16,27,32,2147483647,17,20,26,2147483647,27,26,39,22,15,13,26,40,14,13,28,21,14,20,32,18,25,21,2147483647,29,26,6,6,15,19,2147483647,2147483647,22,2147483647,19,23,27,2147483647,14,31,2147483647,23,17,26,5,36,27,25,34,29,20,2147483647,10,2147483647,11,20,16,2147483647,2147483647,2147483647,2147483647,0,
