21,2147483647,20,27,14,16,17,10,2147483647,13,29,10,20,15,2147483647,13,11,22,16,14,22,15,18,8,13,18,21,2147483647,13,18,2147483647,15,22,23,10,23,18,23,11,16,14,2147483647,12,22,17,14,18,21,14,20,13,15,19,13,13,14,16,14,19,12,16,15,19,15,0,2147483647,14,2147483647,13,2147483647,23,2147483647,17,19,18,11,10,19,14,17,19,14,20,15,3,12,21,22,6,25,12,7,20,13,19,11,14,13,2147483647,18,14,16,8,14,25,20,10,13,16,21,15,6,14,25,17,26,20,13,8,16,15,8,26,7,18,18,9,8,13,13,21,17,13,14,15,15,17,25,11,13,22,16,24,13,21,18,5,19,20,6,20,14,10,19,16,14,15,18,11,15,18,13,16,17,8,10,23,16,12,19,17,10,16,24,18,28,22,2147483647,20,12,13,18,3,19,16,21,18,13,27,2147483647,16,16,13,18,2147483647,12,18,18,16,17,16,17,20,20,13,16,17,19,20,20,13,16,11,17,16,26,2147483647,8,13,19,17,17,11,17,19,23,18,16,13,23,2147483647,7,9,15,18,16,21,16,14,9,16,19,16,14,14,28,19,2147483647,2147483647,5,
20,2147483647,13,25,18,16,13,15,2147483647,19,22,11,21,18,2147483647,18,18,23,14,15,18,22,19,15,14,11,22,2147483647,17,11,2147483647,18,20,24,11,16,23,25,17,17,19,2147483647,18,29,18,21,11,19,17,18,14,13,19,11,14,17,17,19,16,19,22,4,19,16,7,0,15,2147483647,20,2147483647,21,2147483647,17,25,16,16,16,20,14,24,17,18,27,13,10,19,28,27,13,23,19,14,21,14,17,12,21,16,2147483647,11,21,20,15,21,23,19,17,11,15,26,10,13,15,26,13,25,22,20,15,16,22,15,24,14,19,16,16,14,6,15,19,18,10,12,13,8,18,23,18,11,15,18,22,17,19,19,12,17,21,13,15,14,11,17,14,9,13,18,17,16,19,6,18,18,15,17,21,21,13,20,18,15,18,24,16,30,15,2147483647,18,18,14,19,10,16,14,28,16,18,25,2147483647,19,14,14,14,2147483647,18,19,16,11,16,12,10,21,18,14,9,21,23,22,21,20,18,18,22,23,24,2147483647,15,14,15,22,21,17,19,16,20,16,14,20,24,2147483647,14,16,20,18,21,17,20,21,15,16,20,14,15,20,28,16,2147483647,2147483647,12,
18,2147483647,18,23,8,14,10,15,2147483647,17,16,15,6,16,2147483647,18,16,9,18,19,18,20,14,13,18,22,22,2147483647,7,19,2147483647,15,24,27,15,28,21,15,15,14,11,2147483647,17,24,18,14,16,25,10,21,18,14,23,17,18,15,21,10,14,17,21,2,22,20,5,2147483647,0,2147483647,18,2147483647,19,2147483647,17,23,14,16,13,24,14,19,18,16,25,12,8,17,25,20,11,27,12,12,6,12,18,16,11,15,2147483647,23,14,10,13,18,29,7,15,17,3,14,7,11,19,26,18,13,20,18,13,11,13,13,22,12,23,17,14,13,18,12,9,22,18,18,19,20,17,21,15,17,9,20,23,14,25,4,10,15,25,11,24,14,15,18,17,18,17,22,15,20,15,18,16,18,13,15,19,16,17,24,17,15,10,24,11,20,9,2147483647,13,9,18,23,8,18,6,21,19,9,23,2147483647,17,17,18,15,2147483647,17,23,10,20,14,17,22,25,21,18,17,20,20,12,6,18,20,16,15,21,25,2147483647,13,18,20,11,6,15,22,18,20,20,17,18,11,2147483647,12,14,18,19,21,17,10,16,14,12,23,15,10,18,26,22,2147483647,2147483647,10,
26,2147483647,22,31,21,18,14,19,2147483647,22,35,22,25,16,2147483647,17,13,28,20,26,19,25,15,26,20,22,16,2147483647,24,23,2147483647,19,27,35,22,29,20,23,20,27,17,2147483647,20,28,18,20,24,30,11,20,22,18,9,22,23,15,26,11,22,30,18,24,23,24,27,2147483647,23,0,20,2147483647,27,2147483647,18,28,22,19,22,31,18,23,22,15,29,16,21,21,29,26,24,32,16,16,25,13,22,23,15,16,2147483647,24,26,23,26,22,34,11,22,22,7,27,11,18,26,26,18,17,26,23,15,10,17,20,30,19,30,21,18,16,25,16,20,25,21,23,22,21,25,29,23,22,28,24,24,22,30,23,17,23,29,18,28,18,22,24,16,23,22,22,20,22,16,22,20,12,22,17,27,22,20,29,25,18,16,25,23,28,28,2147483647,18,13,20,25,21,19,16,33,18,10,31,2147483647,23,16,17,6,2147483647,20,28,20,24,22,4,26,29,20,24,21,29,27,20,25,25,22,25,21,29,29,2147483647,20,22,7,21,19,20,21,19,21,25,16,17,30,2147483647,19,21,21,23,24,18,23,22,17,13,22,21,11,21,34,25,2147483647,2147483647,17,
26,2147483647,24,31,19,20,16,10,2147483647,19,34,23,27,17,2147483647,22,18,27,21,27,18,5,14,23,21,17,20,2147483647,25,23,2147483647,15,28,35,23,29,25,18,17,25,12,2147483647,21,28,19,21,22,27,10,21,23,23,23,19,18,16,21,10,22,30,23,21,24,25,24,2147483647,24,2147483647,0,2147483647,27,2147483647,17,25,22,11,19,32,9,30,25,17,25,19,22,17,26,21,19,31,7,12,28,12,25,22,26,15,2147483647,24,27,11,23,19,31,25,23,19,21,25,20,13,27,27,19,31,27,18,14,15,14,13,30,20,31,26,15,17,26,19,21,26,20,20,21,21,25,29,18,19,27,21,25,13,27,26,18,23,30,19,26,9,23,19,19,20,21,22,17,23,15,18,16,16,21,16,27,17,21,24,25,17,11,24,18,23,27,2147483647,20,25,21,26,21,20,13,34,19,9,31,2147483647,14,17,21,22,2147483647,21,23,27,17,22,21,22,30,21,23,21,26,19,15,28,26,21,24,16,30,32,2147483647,21,23,24,16,12,17,22,20,20,24,21,22,33,2147483647,12,14,19,25,23,17,11,17,18,12,24,16,10,20,33,22,2147483647,2147483647,18,
21,2147483647,9,26,11,15,13,7,2147483647,18,29,11,19,12,2147483647,15,14,18,13,15,9,15,5,17,10,11,17,2147483647,15,11,2147483647,7,19,24,11,19,21,20,16,5,11,2147483647,13,26,10,16,7,24,1,13,12,14,15,16,9,11,12,1,17,21,15,14,19,14,17,2147483647,13,2147483647,10,0,22,2147483647,8,24,17,8,12,20,6,21,22,12,22,11,14,14,28,20,15,22,14,9,19,3,15,7,19,6,2147483647,14,19,13,17,21,28,16,15,16,12,17,13,10,15,18,10,22,20,15,5,6,16,10,25,12,19,17,14,9,18,18,19,13,11,19,12,11,16,24,15,18,22,9,17,5,26,17,10,18,19,11,20,6,11,18,12,19,12,14,16,14,6,14,8,13,12,7,22,16,8,15,18,8,13,15,17,25,22,2147483647,19,17,12,17,12,9,12,26,11,0,26,2147483647,8,9,12,14,2147483647,13,14,1,14,17,12,10,19,13,14,18,4,11,17,19,18,9,15,15,22,29,2147483647,13,12,15,15,9,16,17,9,11,15,12,15,24,2147483647,9,11,11,16,14,8,13,12,10,3,18,15,1,2,24,15,2147483647,2147483647,10,
18,2147483647,17,11,11,13,14,7,2147483647,10,24,7,17,12,2147483647,10,8,19,4,11,13,12,9,5,10,15,18,2147483647,10,15,2147483647,12,19,15,7,20,15,20,8,13,11,2147483647,9,11,14,11,15,18,11,17,10,9,16,10,10,11,13,11,16,9,13,12,16,12,15,2147483647,11,2147483647,10,2147483647,0,2147483647,12,16,15,8,7,16,11,14,16,11,17,12,0,9,18,19,3,22,9,4,17,10,16,8,11,10,2147483647,15,11,13,5,11,22,17,7,10,13,18,12,3,11,22,14,23,17,10,5,10,12,5,3,4,15,12,6,5,10,10,18,14,10,11,12,12,14,22,8,10,19,13,21,10,18,15,2,16,17,3,17,11,7,16,13,11,12,15,8,12,15,10,13,14,5,7,20,13,9,16,14,7,13,19,15,25,17,2147483647,17,9,10,15,0,16,13,18,15,10,24,2147483647,13,13,10,15,2147483647,9,15,15,13,14,13,14,17,17,10,13,14,9,17,17,10,13,8,14,13,23,2147483647,5,10,16,14,14,8,14,16,15,15,13,10,20,2147483647,4,6,12,15,13,12,13,11,6,13,16,13,5,11,7,16,2147483647,2147483647,2,
27,2147483647,20,32,16,25,22,18,16,21,33,18,23,12,2147483647,17,13,26,16,22,25,19,21,22,16,20,27,2147483647,15,21,2147483647,23,27,31,18,25,20,25,19,22,18,7,16,18,16,22,20,29,18,16,18,24,23,21,21,22,24,18,23,25,18,20,19,20,23,2147483647,19,2147483647,26,2147483647,28,0,24,27,23,15,18,27,18,13,27,19,28,14,17,20,29,23,20,28,16,15,23,20,21,19,13,17,13,20,22,18,22,22,33,17,18,21,15,25,17,8,22,12,16,23,26,21,21,17,17,16,27,15,26,27,17,12,21,21,19,23,21,22,23,17,25,30,7,21,26,24,20,21,29,21,13,24,25,14,26,18,18,11,12,22,23,22,19,20,23,21,18,23,21,23,28,17,18,27,25,18,18,26,16,30,26,2147483647,18,20,18,23,17,15,12,29,14,17,32,2147483647,23,12,17,14,2147483647,16,26,18,20,23,12,25,25,16,21,19,25,27,22,23,21,18,7,18,25,34,2147483647,16,18,15,15,19,19,17,15,27,21,12,17,28,2147483647,15,17,19,22,21,24,18,19,13,20,18,14,17,22,35,25,2147483647,25,13,
23,2147483647,20,28,15,20,20,14,2147483647,17,31,14,24,19,2147483647,17,15,26,20,18,24,19,22,18,17,15,22,2147483647,17,22,2147483647,19,26,27,14,27,22,24,15,20,18,2147483647,12,31,11,18,18,25,18,25,17,20,20,17,17,18,20,18,19,22,20,19,23,19,22,2147483647,18,2147483647,23,2147483647,24,2147483647,0,23,19,15,4,23,13,26,23,4,24,18,13,16,31,26,16,29,16,11,24,17,23,15,18,13,2147483647,22,18,17,18,24,29,22,14,17,18,21,19,10,18,19,11,28,21,17,18,20,19,12,27,11,22,23,13,8,17,17,25,18,17,18,19,19,21,26,21,17,24,20,29,17,25,22,9,20,23,10,21,13,14,23,23,18,19,19,15,15,22,15,20,18,18,20,24,20,13,23,21,14,17,7,22,29,24,2147483647,24,16,13,18,13,23,19,25,23,17,28,2147483647,18,21,13,17,2147483647,12,22,22,20,19,15,17,23,25,17,20,11,23,21,24,13,20,21,21,26,30,2147483647,12,17,18,21,18,15,21,23,25,22,23,17,27,2147483647,11,13,15,22,20,23,17,4,9,20,23,20,18,18,31,20,2147483647,2147483647,9,
26,2147483647,5,21,21,8,23,18,2147483647,14,23,18,13,14,2147483647,17,21,24,17,22,19,22,15,24,18,3,13,2147483647,21,25,2147483647,15,23,25,18,27,26,20,12,24,14,2147483647,18,21,16,18,3,22,9,18,20,22,23,13,15,13,5,11,22,28,19,16,21,22,19,2147483647,21,2147483647,20,2147483647,27,2147483647,18,0,22,17,18,27,17,27,20,19,27,13,19,19,37,23,22,26,20,14,23,11,20,19,19,8,2147483647,22,22,23,24,30,26,15,18,14,11,27,15,16,22,24,16,21,24,23,15,8,25,18,30,15,26,25,10,14,21,14,22,23,19,15,16,19,25,29,20,14,16,21,22,13,22,21,13,23,27,16,21,17,18,20,14,15,16,22,12,20,16,20,16,16,22,17,26,19,18,8,25,16,13,25,19,25,16,2147483647,21,17,18,23,19,17,14,29,16,10,30,2147483647,16,14,18,16,2147483647,18,7,17,17,22,14,2,27,18,21,23,25,19,17,23,23,20,25,18,27,27,2147483647,16,20,17,18,19,12,19,17,21,19,14,17,28,2147483647,17,19,21,21,22,18,23,19,15,11,20,17,11,15,17,8,2147483647,2147483647,15,
4,2147483647,14,9,8,13,13,7,2147483647,3,20,10,12,2,2147483647,9,13,13,4,14,13,16,9,9,10,8,15,2147483647,15,14,2147483647,12,10,13,10,19,18,15,1,14,9,2147483647,14,16,4,6,12,11,10,15,12,14,13,3,4,1,7,10,11,14,18,5,9,14,8,2147483647,13,2147483647,14,2147483647,5,2147483647,12,9,0,8,8,19,6,18,8,10,16,3,5,8,23,18,8,13,13,3,12,12,8,11,13,5,2147483647,14,14,10,9,16,15,15,12,3,11,20,13,8,14,12,4,12,12,14,9,10,13,10,8,9,18,17,11,10,14,3,11,11,15,4,5,11,3,7,12,3,15,6,19,10,11,10,7,1,16,8,10,6,10,9,11,4,3,12,1,8,15,9,13,11,9,11,5,13,6,10,3,12,8,19,8,20,13,2147483647,10,12,6,10,5,9,7,21,13,14,9,2147483647,11,11,6,6,2147483647,14,9,14,6,0,8,11,16,15,13,12,15,14,12,12,15,6,12,13,17,15,2147483647,8,12,11,13,11,1,16,9,6,6,13,9,17,2147483647,9,10,15,9,18,12,10,14,11,8,17,6,5,4,12,13,2147483647,2147483647,7,
27,2147483647,15,32,19,24,22,6,2147483647,21,30,18,24,11,2147483647,18,14,23,17,22,23,16,19,21,17,19,25,2147483647,21,19,2147483647,11,24,31,18,26,21,24,19,24,3,2147483647,16,19,15,17,13,23,15,17,19,23,19,15,14,12,17,15,23,26,19,21,18,21,24,2147483647,20,2147483647,19,2147483647,28,2147483647,22,27,23,0,18,27,15,28,27,8,21,15,17,13,30,12,20,27,13,8,24,17,22,19,20,17,2147483647,21,22,17,21,23,27,16,18,15,20,25,16,9,22,23,15,22,23,14,19,20,18,9,28,15,26,26,17,12,21,21,12,22,21,22,17,18,24,30,24,21,23,17,21,9,29,22,13,24,26,14,25,15,18,10,20,22,17,18,19,19,20,14,12,22,21,21,28,8,17,20,25,18,17,27,9,29,23,2147483647,11,20,17,22,17,16,19,29,15,14,32,2147483647,12,13,17,18,2147483647,16,19,23,21,23,19,18,26,17,21,17,25,15,21,24,21,17,24,7,26,34,2147483647,16,19,22,7,18,19,18,16,25,20,20,18,29,2147483647,8,10,19,23,22,22,17,8,13,17,26,7,15,22,29,24,2147483647,2147483647,13,
26,2147483647,16,31,24,19,26,10,2147483647,25,34,23,24,17,2147483647,22,18,27,21,27,27,20,23,23,21,14,20,2147483647,25,23,2147483647,15,28,35,23,30,25,27,23,29,14,2147483647,21,30,19,21,14,27,19,21,23,29,23,19,18,16,21,19,22,31,23,25,24,25,28,2147483647,24,2147483647,28,2147483647,27,2147483647,26,31,22,11,0,32,9,32,30,19,25,19,22,17,34,23,25,31,17,12,28,21,26,24,26,19,2147483647,25,27,26,23,27,31,27,23,19,24,30,24,13,27,27,19,33,27,18,23,19,22,13,30,20,31,32,21,17,26,25,23,26,26,26,21,22,25,29,26,25,27,21,25,13,33,26,18,23,30,19,29,9,23,21,24,26,21,22,23,23,24,18,16,16,23,25,27,19,21,24,25,23,20,31,20,32,27,2147483647,22,25,21,26,22,20,24,34,19,18,31,2147483647,14,17,21,22,2147483647,21,23,27,17,22,23,13,30,21,26,21,7,19,24,28,26,21,26,18,30,37,2147483647,21,23,26,18,22,23,22,20,28,24,24,22,33,2147483647,12,14,24,27,29,26,26,19,18,21,30,18,19,26,33,19,2147483647,2147483647,18,
16,2147483647,15,13,11,17,17,8,2147483647,12,23,9,13,11,2147483647,12,10,16,7,13,14,14,12,10,12,14,18,2147483647,12,15,2147483647,13,13,17,9,22,17,20,2,15,12,2147483647,11,13,16,13,13,12,13,18,12,15,18,4,12,13,15,13,12,18,15,6,15,14,9,2147483647,13,2147483647,15,2147483647,17,2147483647,13,18,12,9,9,0,7,19,9,11,17,6,12,9,26,20,12,16,11,4,13,12,9,10,13,12,2147483647,17,13,13,10,19,16,16,9,4,15,20,14,5,13,24,16,22,19,12,12,13,14,7,20,6,17,18,8,7,12,4,12,16,12,5,6,14,15,19,13,4,16,11,22,11,12,11,4,13,19,5,11,7,9,10,14,5,6,17,10,14,17,10,14,14,10,12,15,14,11,0,15,9,13,20,9,25,16,2147483647,11,11,12,17,9,15,8,20,16,12,19,2147483647,1,14,12,9,2147483647,11,17,17,7,12,18,14,19,18,12,13,16,17,17,13,12,11,13,15,18,16,2147483647,7,12,21,15,13,2,16,15,16,9,18,12,18,2147483647,6,8,14,10,15,13,13,13,8,9,20,7,8,13,9,17,2147483647,2147483647,4,
17,2147483647,16,22,15,13,17,1,2147483647,16,25,14,18,8,2147483647,13,9,18,12,18,18,11,14,16,12,8,11,2147483647,16,14,2147483647,6,19,26,14,21,16,18,14,20,5,2147483647,12,21,10,12,14,18,10,12,14,20,14,10,9,7,12,10,13,22,14,16,15,16,19,2147483647,15,2147483647,19,2147483647,18,2147483647,17,22,13,2,14,23,0,25,21,10,16,10,13,8,25,14,16,22,8,3,19,12,17,15,17,13,2147483647,16,18,17,16,18,22,18,14,10,15,21,15,4,18,18,10,24,18,9,14,13,13,4,21,11,22,23,13,8,17,16,14,17,17,17,12,13,16,20,18,16,18,12,16,4,24,17,9,14,21,10,20,10,14,12,15,17,12,13,14,14,15,9,7,7,16,16,18,10,12,15,16,14,11,22,11,23,18,2147483647,13,16,12,17,13,11,15,25,10,9,22,2147483647,7,8,12,13,2147483647,12,14,18,8,13,14,13,21,12,17,12,21,10,15,19,17,12,19,9,21,28,2147483647,12,14,17,9,13,14,13,11,19,15,15,13,24,2147483647,3,5,15,18,20,17,17,10,9,12,21,9,10,17,24,13,2147483647,2147483647,9,
23,2147483647,13,28,3,14,10,11,2147483647,13,32,15,22,14,2147483647,21,17,23,16,19,18,6,15,16,17,18,17,2147483647,2,15,2147483647,11,18,28,15,26,24,12,11,9,6,2147483647,10,5,17,9,11,21,9,17,18,15,14,13,14,17,17,11,19,12,9,15,21,20,18,2147483647,19,2147483647,20,2147483647,24,2147483647,17,19,19,12,13,24,10,0,19,11,26,15,11,18,20,15,13,25,8,13,22,11,19,16,22,14,2147483647,21,9,5,16,13,25,19,18,13,19,19,14,12,19,25,17,25,15,19,15,12,8,14,14,15,23,18,9,13,21,13,15,22,19,14,15,18,22,26,8,13,25,16,20,9,21,20,13,20,25,14,20,10,15,13,13,14,15,13,11,20,16,19,12,13,8,17,24,11,17,20,22,16,5,17,12,17,25,2147483647,14,20,18,23,11,16,7,16,15,10,28,2147483647,12,13,18,18,2147483647,17,19,26,16,19,16,21,25,17,18,22,20,15,9,22,21,16,11,10,18,26,2147483647,16,18,19,10,6,11,18,16,20,18,16,21,27,2147483647,13,15,13,20,8,17,5,11,14,11,18,10,11,14,29,17,2147483647,2147483647,13,
18,2147483647,17,24,11,12,14,7,2147483647,10,26,7,17,12,2147483647,8,8,19,13,11,19,12,15,5,10,15,18,2147483647,10,15,2147483647,12,8,20,7,20,15,11,8,13,11,2147483647,9,19,13,11,15,18,11,13,10,12,16,10,10,11,13,11,16,9,13,12,14,12,15,2147483647,11,2147483647,10,2147483647,14,2147483647,14,16,15,8,7,16,11,14,0,11,17,11,10,9,18,19,3,22,9,4,17,10,0,8,11,10,2147483647,15,11,13,5,11,22,17,7,10,13,18,12,3,11,21,13,23,17,10,5,12,12,5,17,4,15,15,6,5,10,10,18,14,10,11,12,12,14,22,8,10,19,13,17,10,18,15,2,16,17,3,17,11,7,16,9,11,12,15,8,12,15,10,13,14,5,7,6,13,9,16,14,7,13,21,15,16,19,2147483647,17,9,10,15,0,12,13,18,11,10,10,2147483647,13,9,10,14,2147483647,9,15,15,13,14,13,14,17,13,10,13,14,16,8,17,10,13,8,14,13,7,2147483647,5,10,16,14,14,8,14,12,20,15,13,10,20,2147483647,4,6,12,1,13,18,13,11,6,13,15,13,11,11,21,12,2147483647,2147483647,2,
19,2147483647,23,24,20,16,16,21,2147483647,18,31,13,21,17,2147483647,21,20,25,19,17,20,27,22,24,16,11,18,2147483647,19,24,2147483647,19,25,26,13,27,22,20,16,19,14,2147483647,24,28,7,17,21,26,18,24,16,24,16,18,16,16,19,18,15,29,24,19,21,18,22,2147483647,17,2147483647,24,2147483647,20,2147483647,19,24,15,22,11,22,20,23,23,0,31,18,20,23,36,23,23,28,23,18,23,16,22,14,16,19,2147483647,22,17,21,24,29,30,18,26,18,14,28,18,18,17,15,7,24,17,25,22,16,24,22,23,23,21,27,18,20,17,18,22,14,21,19,20,19,18,22,17,18,24,18,28,19,26,21,21,16,19,22,17,20,13,21,20,19,18,15,16,11,21,24,18,14,14,21,20,19,9,22,18,25,13,26,20,25,24,2147483647,22,15,9,14,20,21,20,24,22,17,24,2147483647,22,20,9,13,2147483647,24,21,21,21,15,11,24,19,24,16,22,18,25,17,23,29,16,17,18,26,30,2147483647,11,16,14,18,22,16,25,21,21,21,20,24,26,2147483647,23,25,22,23,31,19,21,19,21,20,26,18,18,19,27,16,2147483647,2147483647,21,
17,2147483647,16,22,7,15,14,6,2147483647,9,25,6,16,11,2147483647,9,7,18,12,10,16,3,12,10,9,14,17,2147483647,9,14,2147483647,11,18,19,6,19,5,16,7,12,10,2147483647,4,23,13,10,14,17,8,17,9,12,15,9,9,10,12,8,13,14,12,11,15,11,14,2147483647,10,2147483647,15,2147483647,18,2147483647,15,15,13,7,6,15,7,18,15,10,0,10,5,8,23,18,8,18,5,3,16,9,15,7,10,9,2147483647,14,10,9,10,16,21,16,6,9,12,13,11,2,10,21,13,22,16,8,10,13,11,4,21,3,14,15,5,4,9,9,17,13,9,10,11,11,13,20,13,9,18,12,21,9,17,14,1,14,16,2,16,7,6,15,17,10,11,14,7,11,13,9,12,13,10,12,18,12,8,15,13,6,9,20,14,21,18,2147483647,16,8,9,14,5,15,11,17,15,7,22,2147483647,12,13,9,13,2147483647,8,14,14,12,13,15,13,16,17,9,12,13,15,13,16,9,12,13,13,18,22,2147483647,4,9,18,13,10,7,13,15,18,11,17,9,19,2147483647,3,5,7,14,12,15,9,10,1,10,15,12,8,10,24,15,2147483647,2147483647,1,
33,2147483647,33,38,25,15,11,24,2147483647,27,39,24,29,21,2147483647,24,25,32,22,28,31,29,27,28,22,27,27,2147483647,27,32,2147483647,16,35,37,24,31,30,29,25,30,23,2147483647,22,39,23,25,31,35,24,22,24,30,32,27,27,20,30,24,29,32,30,26,28,26,29,2147483647,25,2147483647,32,2147483647,34,2147483647,30,33,29,24,24,33,28,36,33,26,34,0,23,26,37,32,26,34,26,21,29,26,27,25,28,23,2147483647,26,28,22,28,30,39,28,24,27,24,31,25,20,28,31,23,34,31,27,27,15,25,22,37,21,32,33,23,18,27,27,17,30,27,28,29,23,31,36,29,27,32,30,26,27,35,27,19,30,31,20,33,28,24,28,21,28,29,31,25,27,29,27,30,23,28,29,34,28,25,33,31,24,22,37,27,34,32,2147483647,29,26,25,30,23,21,21,35,20,23,38,2147483647,30,18,25,3,2147483647,22,32,29,26,29,21,31,31,22,27,30,31,33,26,29,27,24,31,27,31,40,2147483647,22,24,24,27,28,25,26,21,33,27,21,24,34,2147483647,21,23,25,28,30,30,22,28,19,26,27,25,23,28,41,32,2147483647,2147483647,19,
18,2147483647,17,24,11,13,14,7,2147483647,10,26,7,17,12,2147483647,10,8,19,13,11,19,12,15,5,10,15,18,2147483647,10,15,2147483647,12,19,20,7,20,15,20,8,13,11,2147483647,9,19,14,11,15,18,11,17,10,12,16,10,10,11,13,11,16,9,13,12,16,12,15,2147483647,11,2147483647,10,2147483647,20,2147483647,14,16,15,8,7,16,11,14,16,11,17,12,0,9,18,19,3,22,9,4,17,10,16,8,11,10,2147483647,15,11,13,5,11,22,17,7,10,13,18,12,3,11,22,14,23,17,10,5,13,12,5,23,4,15,15,6,5,10,10,18,14,10,11,12,12,14,22,8,10,19,13,21,10,18,15,2,16,17,3,17,11,7,16,13,11,12,15,8,12,15,10,13,14,5,7,20,13,9,16,14,7,13,21,15,25,19,2147483647,17,9,10,15,0,16,13,18,15,10,24,2147483647,13,13,10,15,2147483647,9,15,15,13,14,13,14,17,17,10,13,14,16,17,17,10,13,8,14,13,23,2147483647,5,10,16,14,14,8,14,16,20,15,13,10,20,2147483647,4,6,12,15,13,18,13,11,6,13,16,13,11,11,25,16,2147483647,2147483647,2,
17,2147483647,16,23,13,14,16,11,2147483647,17,26,6,16,16,2147483647,17,15,18,12,10,20,11,17,18,9,9,17,2147483647,12,6,2147483647,14,22,19,6,27,13,20,15,12,14,2147483647,12,22,7,17,14,21,12,20,9,20,14,13,9,15,12,16,15,22,20,12,21,11,15,2147483647,10,2147483647,17,2147483647,19,2147483647,19,23,14,12,11,15,10,17,22,16,8,15,13,0,30,23,16,25,13,11,16,9,15,7,9,12,2147483647,22,17,15,18,23,25,17,14,13,13,21,11,10,10,15,7,22,17,16,17,14,18,12,22,11,14,23,13,12,17,16,19,13,17,18,15,19,11,21,17,17,19,4,24,12,25,14,9,15,16,10,17,15,6,19,17,18,15,13,15,11,14,17,13,13,14,14,19,19,8,15,13,14,13,26,18,25,19,2147483647,19,15,9,14,13,19,16,24,18,15,23,2147483647,15,16,9,13,2147483647,16,14,14,18,13,11,21,16,20,9,4,18,18,17,16,17,4,17,18,26,29,2147483647,11,9,14,18,16,15,21,19,19,18,20,17,19,2147483647,11,13,15,16,20,19,15,18,9,14,23,16,13,18,24,14,2147483647,2147483647,9,
15,2147483647,20,20,14,19,18,10,2147483647,13,29,10,20,13,2147483647,13,11,22,15,14,22,15,18,18,13,18,21,2147483647,13,18,2147483647,15,21,23,10,23,18,23,11,16,14,2147483647,12,27,15,14,18,21,14,21,13,16,19,13,13,12,16,14,11,22,16,15,19,15,18,2147483647,14,2147483647,21,2147483647,16,2147483647,21,19,11,11,10,19,14,22,19,14,20,14,13,12,0,22,16,24,12,7,20,13,19,11,14,13,2147483647,18,14,16,18,5,25,15,10,13,11,21,15,6,14,23,15,21,20,13,18,18,15,8,19,7,18,19,9,8,13,13,21,17,13,14,15,15,14,18,21,13,22,16,25,13,21,18,5,12,20,6,20,14,10,19,21,14,14,18,11,15,18,13,16,17,18,18,16,16,12,19,14,10,16,24,18,28,22,2147483647,20,12,13,18,13,19,17,21,19,13,20,2147483647,16,17,13,10,2147483647,12,18,18,16,11,8,17,20,21,13,16,17,19,20,20,13,16,21,17,23,26,2147483647,8,13,11,17,17,11,17,19,17,17,21,13,23,2147483647,7,9,15,18,16,21,16,14,9,16,10,16,14,14,23,19,2147483647,2147483647,5,
25,2147483647,21,30,15,23,19,13,2147483647,22,37,20,28,17,2147483647,23,21,30,24,24,21,8,17,18,23,20,23,2147483647,23,26,2147483647,18,20,33,20,32,28,19,20,21,9,2147483647,12,7,21,24,19,30,13,24,21,17,16,22,21,19,24,13,21,14,11,24,24,23,27,2147483647,22,2147483647,22,2147483647,26,2147483647,20,28,21,14,6,29,12,27,28,14,28,18,13,20,29,0,16,34,10,15,28,15,28,21,24,18,2147483647,27,24,14,18,22,34,22,20,22,24,21,22,16,24,29,21,28,30,21,17,17,17,16,16,17,28,20,18,18,23,22,18,27,22,23,24,24,24,28,19,22,30,18,27,16,30,26,15,22,28,16,29,12,20,16,21,23,24,15,20,25,18,21,19,19,18,19,26,14,22,27,24,19,14,19,15,24,30,2147483647,17,22,23,28,13,23,16,31,22,12,30,2147483647,17,20,23,21,2147483647,22,26,28,20,21,23,19,28,24,23,24,13,22,16,28,23,18,21,13,26,35,2147483647,18,21,26,13,15,20,25,23,23,27,23,23,33,2147483647,15,17,15,27,10,20,14,14,19,15,23,13,13,23,33,24,2147483647,2147483647,15,
18,2147483647,26,23,21,24,20,19,2147483647,17,34,24,26,16,2147483647,16,12,27,18,28,25,21,21,23,23,22,29,2147483647,26,24,2147483647,24,24,27,24,32,19,27,15,27,21,2147483647,23,30,18,20,24,23,17,29,25,24,22,15,18,15,21,17,14,28,17,19,22,27,22,2147483647,26,2147483647,26,2147483647,19,2147483647,11,23,14,20,15,33,18,29,22,15,26,17,19,18,15,28,0,27,18,13,26,19,17,25,21,19,2147483647,27,28,23,23,8,27,17,25,15,13,27,17,7,28,26,18,23,26,19,2,22,16,14,22,22,32,27,17,19,28,17,23,25,27,18,17,24,17,21,26,17,28,20,33,22,25,24,20,15,30,21,24,18,24,21,25,18,17,21,15,22,22,19,25,25,23,23,19,22,20,24,17,24,20,18,20,32,27,2147483647,22,19,20,24,19,22,18,35,27,16,23,2147483647,23,25,16,12,2147483647,23,23,21,20,14,10,23,30,29,11,22,22,28,24,26,24,20,26,23,31,29,2147483647,22,25,13,23,23,15,23,22,20,20,26,16,31,2147483647,13,15,21,18,30,24,23,15,20,19,13,18,17,18,26,27,2147483647,2147483647,20,
